tmdb_id,title,release_year,is_period_piece,setting_type,setting_confidence,overview,sources_used
542986,Little Black Angels,1970,False,unknown,0.3,A racist woman who doesn't know about her own mixed heritage—even though she's lived with her black mother since birth—marries a pop singer. Everybody conspires to protect her from finding out about herself. It's not clear exactly why they do that.,[]
152846,The Most Beautiful Wife,1970,False,unknown,0.3,A 16-year-old Sicilian becomes the target of a mafia hit man after refusing to go through with her prearranged marriage.,[]
212761,A Case for a Rookie Hangman,1970,False,unknown,0.3,"Lemuel Gulliver has had a car accident and continues his journey across the unknown countryside on foot. On the road he finds a dead rabbit dressed like a man and takes a watch from its waistcoat breast pocket. The half-ruined house that he enters reminds Lemuel of his childhood and brings up a painful memory of a dearly loved girl Markéta who was drowned years ago. Gulliver finds himself in Balnibarbi, a country where he doesn't understand the laws and habits and so continually offends against public decency. It is a day when people are ordered to keep their mouths shut and they force their visitor to follow suit. He faces harsh interrogation and finds it difficult to explain that he is not the rabbit Oscar whose watch has been found in his possession.",[]
171295,Something Different,1963,False,unknown,0.3,"In her first feature, Věra Chytilová uses a combination of documentary and fiction film techniques to tell two stories in counterpoint. The first follows Olympic champion gymnast Eva Bosáková, who contemplates retirement as she undergoes a gruelling training schedule; the second, a housewife who is unappreciated and ignored by her husband.",[]
11040,Little Big Man,1970,True,unknown,0.3,"Jack Crabb, looking back from extreme old age, tells of his life being raised by Indians and fighting with General Custer.. Either the most neglected hero in history or a liar of insane proportion!. Either the most neglected hero in history or a liar of insane proportion!",[]
23330,The Ballad of Cable Hogue,1970,True,unknown,0.3,"Double-crossed and left without water in the desert, Cable Hogue is saved when he finds a spring. It is in just the right spot for a much needed rest stop on the local stagecoach line, and Hogue uses this to his advantage. He builds a house and makes money off the stagecoach passengers. Hildy, a prostitute from the nearest town, moves in with him. Hogue has everything going his way until the advent of the automobile ends the era of the stagecoach.. Cable Hogue says … “Do unto others … as you would have others do unto you.”. Cable Hogue says … “Do unto others … as you would have others do unto you.”",[]
11047,Asterix the Gaul,1967,False,unknown,0.3,"In the year 50 BC, Gaul is occupied by the Romans - nearly. But the small village of Asterix and his friends still resists the Roman legions with the aid of their druid's magic potion, which gives superhuman strength. Learning of this potion, a Roman centurion kidnaps the druid to get the secret formula out of him.",[]
181553,"Me, Natalie",1969,False,unknown,0.3,"Since she was a child, Natalie Miller has always thought she was an ugly ducking. Despite her mother's encouragement that she will grow up to be pretty, Natalie has never believed it will happen. She runs away to Greenwich Village to find herself and discovers a vibrant bohemian counterculture.",[]
14136,The Love Bug,1968,False,unknown,0.3,"Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of its own, not realizing Herbie's worth until a sneaky rival plots to steal him.",[]
60216,Five Graves to Cairo,1943,True,unknown,0.3,"The British Army, retreating ahead of victorious Rommel, leaves a lone survivor on the Egyptian border who finds refuge at a remote desert hotel. He assumes the identity of a recently deceased waiter and is helped by the hotel's owner, despite protest from the French chambermaid, who fears the imminent arrival of Rommel and the Germans.. Did a Woman Start the Rout of Rommel?. Did a Woman Start the Rout of Rommel?",[]
12092,Alice in Wonderland,1951,False,unknown,0.3,"On a golden afternoon, wildly curious young Alice tumbles into the burrow and enters the merry, madcap world of Wonderland full of whimsical escapades.",[]
4929,Hang 'em High,1968,True,unknown,0.3,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.. The hanging was the best show in town. But they made two mistakes. They hung the wrong man and they didn't finish the job!. The hanging was the best show in town. But they made two mistakes. They hung the wrong man and they didn't finish the job!",[]
153410,Kiss,1963,False,unknown,0.3,"An hour-long paean to the art of the kiss featuring fourteen couples, from passionate participants to lethargic lovers, engaging in the intimate act.",[]
250696,The Year of the Cannibals,1969,False,unknown,0.3,"On the streets of a damp metropolis lie the corpses of hundreds and hundreds of boys and girls. No one can give them a resting place because of a law enacted by a repressive State. But the young Antigone, with the help of a foreigner, Tiresias, violates this rule in the name of pietas, undermining the established order.",[]
12105,Yellow Submarine,1968,False,unknown,0.3,"The wicked Blue Meanies take over Pepperland, eliminating all color and music. As the only survivor, the Lord Admiral escapes in the yellow submarine and journeys to Liverpool to enlist the help of the Beatles.",[]
205133,Pickled Pink,1965,False,unknown,0.3,"An alcoholic is returning home from a night of partying and encounters the homeless Pink Panther in a park. He invites the panther to come and stay with him. But he has a wife who disapproves of him bringing in any guests. So, he has to keep the Pink Panther hidden, which tends to be rather painful for the hapless panther.",[]
38222,On a Clear Day You Can See Forever,1970,False,unknown,0.3,"Daisy Gamble, an unusual woman who hears phones before they ring, and does wonders with her flowers, wants to quit smoking to please her fiancé, Warren. She goes to a doctor of hypnosis to do it. But once she's under, her doctor finds out that she can regress into past lives and different personalities, and he finds himself falling in love with one of them.",[]
335,Once Upon a Time in the West,1968,True,unknown,0.3,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.. There were three men in her life. One to take her… one to love her —and one to kill her.. There were three men in her life. One to take her… one to love her —and one to kill her.",[]
251727,We Give Pink Stamps,1965,False,unknown,0.3,The Pink Panther hides himself inside Gamble's Department Store after closing time.  Once the janitor arrives he decides to have a little fun.,[]
254298,Every Home Should Have One,1970,False,unknown,0.3,"Teddy works for a large advertising company. Given the seemingly impossible task of selling frozen porridge, he decides to produce commercials that make the product seem sexy. This leads him to confrontation with the ""Keep Television Clean"" movement, of which his wife is a senior member.",[]
209754,70,1970,False,unknown,0.3,"""Made with spray paint and hand-cut stencils, this film was an attempt at maximum plastic intensity… Places Breer for the first time among the major colorists of the avant-garde."" – P. Adams Sitney",[]
252767,Baal,1970,False,unknown,0.3,"Baal explores the cult of the genius, an antiheroic figure who chooses to be a social outcast and live on the fringe of bourgeois morality.",[]
244575,The Canterville Ghost,1970,False,unknown,0.3,,[]
160610,La tonta del bote,1970,False,unknown,0.3,"Susana is an unappreciated, naive and somewhat clumsy orphan who has lived since she was a child at doña Engracia's house, because her mother died a few days after she was born. In this house, which also houses three nephews of doña Engracia without a penny to one's name, Susana is the maid of all. Economic necessities lead Engracia to rent a room. Felipe, a handsome man with a bad reputation, will reply to the ad.",[]
65891,The Dunwich Horror,1970,False,unknown,0.3,"Dr. Henry Armitage, an expert in the occult, goes to the old Whateley manor in Dunwich looking for Nancy Wagner, a student who went missing the previous night. He is turned away by Wilbur, the family's insidious heir, who has plans for the young girl. But Armitage won't be deterred. Through conversations with the locals, he soon unearths the Whateleys' darkest secret — as well as a great evil.",[]
291173,"Don’t Cry, Pretty Girls!",1970,False,unknown,0.3,"Savanyú and his friend work at a plant. After the monotonous shifts they engage in the pleasures of the afternoon and the night, i.e. parties and concerts. Savanyú dates Juli, they are already engaged. The young men live as sub-tenants, the young women in workers' hostels. None of these places are suited for spending time together. They are in need of an apartment. Out of the ruinous apartment which they lay siege on, however, they are sent away by the otherwise friendly policeman. At a concert held in the Park of Youth, Juli gets to know Géza. They flirt, then go to the country with a pop-group. Savanyú and his friends follow them. A minor fight cools the atmosphere.",[]
